LeftJogWheelFineTickRing_21 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.016, 0.011, -0.016) | rot=(-1.571, -0.000, 0.785)
LeftJogWheelFineTickRing_22 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.019, 0.011, -0.011) | rot=(-1.571, 0.000, 0.524)
LeftJogWheelFineTickRing_23 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.021, 0.011, -0.006) | rot=(-1.571, -0.000, 0.262)
LeftJogWheelFineTickRing_3 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.016, 0.011, 0.016) | rot=(-1.571, -0.000, -0.785)
LeftJogWheelFineTickRing_4 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.011, 0.011, 0.019) | rot=(-1.571, 0.000, -1.047)
LeftJogWheelFineTickRing_5 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.006, 0.011, 0.021) | rot=(-1.571, -0.000, -1.309)
LeftJogWheelFineTickRing_6 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.011, 0.022) | rot=(-1.571, 0.000, -1.571)
LeftJogWheelFineTickRing_7 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.006, 0.011, 0.021) | rot=(-1.571, 0.000, -1.833)
LeftJogWheelFineTickRing_8 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.011, 0.011, 0.019) | rot=(-1.571, -0.000, -2.094)
LeftJogWheelFineTickRing_9 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.016, 0.011, 0.016) | rot=(-1.571, 0.000, -2.356)
LeftJogWheelInnerDisc | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.009, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelInnerWhiteRing | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.011, 0.000) | rot=(1.571, 0.000, 0.000)
LeftJogWheelMesh | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.005, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelOuterRim | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelPivot | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.156, 0.060, 0.022) | rot=(0.000, 0.000, 0.000)
LeftJogWheelPlatterSubtleRing | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.011, 0.000) | rot=(1.571, 0.000, 0.000)
LeftJogWheelRecessBase | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelRimScallop0 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.060, 0.007, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelRimScallop1 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.057, 0.007, 0.017) | rot=(0.000, -0.286, 0.000)
LeftJogWheelRimScallop10 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.057, 0.007, 0.017) | rot=(-3.142, -0.286, -3.142)
LeftJogWheelRimScallop11 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.060, 0.007, 0.000) | rot=(-3.142, -0.000, -3.142)
LeftJogWheelRimScallop12 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.057, 0.007, -0.017) | rot=(-3.142, 0.286, -3.142)
LeftJogWheelRimScallop13 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.050, 0.007, -0.032) | rot=(-3.142, 0.571, -3.142)
LeftJogWheelRimScallop14 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.039, 0.007, -0.045) | rot=(-3.142, 0.857, -3.142)
LeftJogWheelRimScallop15 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.025, 0.007, -0.054) | rot=(-3.142, 1.142, -3.142)
LeftJogWheelRimScallop16 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.009, 0.007, -0.059) | rot=(-3.142, 1.428, -3.142)
LeftJogWheelRimScallop17 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.009, 0.007, -0.059) | rot=(0.000, 1.428, 0.000)
LeftJogWheelRimScallop18 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.025, 0.007, -0.054) | rot=(0.000, 1.142, 0.000)
LeftJogWheelRimScallop19 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.039, 0.007, -0.045) | rot=(0.000, 0.857, 0.000)
LeftJogWheelRimScallop2 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.050, 0.007, 0.032) | rot=(0.000, -0.571, 0.000)
LeftJogWheelRimScallop20 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.050, 0.007, -0.032) | rot=(0.000, 0.571, 0.000)
LeftJogWheelRimScallop21 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.057, 0.007, -0.017) | rot=(0.000, 0.286, 0.000)
LeftJogWheelRimScallop3 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.039, 0.007, 0.045) | rot=(0.000, -0.857, 0.000)
LeftJogWheelRimScallop4 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.025, 0.007, 0.054) | rot=(0.000, -1.142, 0.000)
LeftJogWheelRimScallop5 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.009, 0.007, 0.059) | rot=(0.000, -1.428, 0.000)
LeftJogWheelRimScallop6 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.009, 0.007, 0.059) | rot=(3.142, -1.428, 3.142)
LeftJogWheelRimScallop7 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.025, 0.007, 0.054) | rot=(3.142, -1.142, 3.142)
LeftJogWheelRimScallop8 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.039, 0.007, 0.045) | rot=(-3.142, -0.857, -3.142)
LeftJogWheelRimScallop9 | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(-0.050, 0.007, 0.032) | rot=(-3.142, -0.571, -3.142)
LeftJogWheelRimStep | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftJogWheelRotationCue | type=Mesh | parent=LeftJogWheelVisual | c=0 | pos=(0.000, 0.011, 0.025) | rot=(-1.571, 0.000, 0.000)
LeftJogWheelVisual | type=Object3D | parent=LeftJogWheelPivot | c=60 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftleftPad01PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.065, -0.097) | rot=(-1.571, 0.000, 0.000)
LeftleftPad01PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.198, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad01PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.183, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad01PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.065, -0.081) | rot=(-1.571, 0.000, 0.000)
LeftleftPad02PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.065, -0.097) | rot=(-1.571, 0.000, 0.000)
LeftleftPad02PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.176, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad02PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.160, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad02PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.065, -0.081) | rot=(-1.571, 0.000, 0.000)
LeftleftPad03PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.146, 0.065, -0.097) | rot=(-1.571, 0.000, 0.000)
LeftleftPad03PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.154, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad03PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.138, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad03PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.146, 0.065, -0.081) | rot=(-1.571, 0.000, 0.000)
LeftleftPad04PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.065, -0.097) | rot=(-1.571, 0.000, 0.000)
LeftleftPad04PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.132, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad04PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.116, 0.065, -0.089) | rot=(-1.571, 0.000, 0.000)
LeftleftPad04PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.065, -0.081) | rot=(-1.571, 0.000, 0.000)
LeftleftPad05PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.065, -0.119) | rot=(-1.571, 0.000, 0.000)
LeftleftPad05PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.198, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad05PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.183, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad05PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.190, 0.065, -0.103) | rot=(-1.571, 0.000, 0.000)
LeftleftPad06PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.065, -0.119) | rot=(-1.571, 0.000, 0.000)
LeftleftPad06PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.176, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad06PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.160, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad06PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.065, -0.103) | rot=(-1.571, 0.000, 0.000)
LeftleftPad07PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.146, 0.065, -0.119) | rot=(-1.571, 0.000, 0.000)
LeftleftPad07PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.154, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad07PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.138, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad07PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.146, 0.065, -0.103) | rot=(-1.571, 0.000, 0.000)
LeftleftPad08PadTopAccentBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.065, -0.119) | rot=(-1.571, 0.000, 0.000)
LeftleftPad08PadTopAccentLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.132, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad08PadTopAccentRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.116, 0.065, -0.111) | rot=(-1.571, 0.000, 0.000)
LeftleftPad08PadTopAccentTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.065, -0.103) | rot=(-1.571, 0.000, 0.000)
LeftOut | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.193, 0.060, 0.108) | rot=(0.000, 0.000, 0.000)
LeftOutBezel | type=Mesh | parent=LeftOut | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftOutBody | type=Mesh | parent=LeftOutMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftOutLabel | type=Mesh | parent=LeftOutMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftOutMesh | type=Object3D | parent=LeftOut | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftOutTop | type=Mesh | parent=LeftOutMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad01 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.190, 0.060, -0.089) | rot=(0.000, 0.000, 0.000)
LeftPad01Body | type=Mesh | parent=LeftPad01Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad01Mesh | type=Object3D | parent=LeftPad01 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad01OrangeBorderBottom | type=Mesh | parent=LeftPad01Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad01OrangeBorderLeft | type=Mesh | parent=LeftPad01Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad01OrangeBorderRight | type=Mesh | parent=LeftPad01Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad01OrangeBorderTop | type=Mesh | parent=LeftPad01Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad01Top | type=Mesh | parent=LeftPad01Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad02 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.168, 0.060, -0.089) | rot=(0.000, 0.000, 0.000)
LeftPad02Body | type=Mesh | parent=LeftPad02Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad02Mesh | type=Object3D | parent=LeftPad02 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad02OrangeBorderBottom | type=Mesh | parent=LeftPad02Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad02OrangeBorderLeft | type=Mesh | parent=LeftPad02Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad02OrangeBorderRight | type=Mesh | parent=LeftPad02Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad02OrangeBorderTop | type=Mesh | parent=LeftPad02Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad02Top | type=Mesh | parent=LeftPad02Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad03 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.146, 0.060, -0.089) | rot=(0.000, 0.000, 0.000)
LeftPad03Body | type=Mesh | parent=LeftPad03Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad03Mesh | type=Object3D | parent=LeftPad03 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad03OrangeBorderBottom | type=Mesh | parent=LeftPad03Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad03OrangeBorderLeft | type=Mesh | parent=LeftPad03Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad03OrangeBorderRight | type=Mesh | parent=LeftPad03Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad03OrangeBorderTop | type=Mesh | parent=LeftPad03Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad03Top | type=Mesh | parent=LeftPad03Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad04 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.124, 0.060, -0.089) | rot=(0.000, 0.000, 0.000)
LeftPad04Body | type=Mesh | parent=LeftPad04Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad04Mesh | type=Object3D | parent=LeftPad04 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad04OrangeBorderBottom | type=Mesh | parent=LeftPad04Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad04OrangeBorderLeft | type=Mesh | parent=LeftPad04Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad04OrangeBorderRight | type=Mesh | parent=LeftPad04Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad04OrangeBorderTop | type=Mesh | parent=LeftPad04Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad04Top | type=Mesh | parent=LeftPad04Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad05 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.190, 0.060, -0.111) | rot=(0.000, 0.000, 0.000)
LeftPad05Body | type=Mesh | parent=LeftPad05Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad05Mesh | type=Object3D | parent=LeftPad05 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad05OrangeBorderBottom | type=Mesh | parent=LeftPad05Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad05OrangeBorderLeft | type=Mesh | parent=LeftPad05Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad05OrangeBorderRight | type=Mesh | parent=LeftPad05Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad05OrangeBorderTop | type=Mesh | parent=LeftPad05Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad05Top | type=Mesh | parent=LeftPad05Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad06 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.168, 0.060, -0.111) | rot=(0.000, 0.000, 0.000)
LeftPad06Body | type=Mesh | parent=LeftPad06Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad06Mesh | type=Object3D | parent=LeftPad06 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad06OrangeBorderBottom | type=Mesh | parent=LeftPad06Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad06OrangeBorderLeft | type=Mesh | parent=LeftPad06Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad06OrangeBorderRight | type=Mesh | parent=LeftPad06Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad06OrangeBorderTop | type=Mesh | parent=LeftPad06Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad06Top | type=Mesh | parent=LeftPad06Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad07 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.146, 0.060, -0.111) | rot=(0.000, 0.000, 0.000)
LeftPad07Body | type=Mesh | parent=LeftPad07Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad07Mesh | type=Object3D | parent=LeftPad07 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad07OrangeBorderBottom | type=Mesh | parent=LeftPad07Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad07OrangeBorderLeft | type=Mesh | parent=LeftPad07Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad07OrangeBorderRight | type=Mesh | parent=LeftPad07Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad07OrangeBorderTop | type=Mesh | parent=LeftPad07Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad07Top | type=Mesh | parent=LeftPad07Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad08 | type=Object3D | parent=LeftDeck | c=1 | pos=(-0.124, 0.060, -0.111) | rot=(0.000, 0.000, 0.000)
LeftPad08Body | type=Mesh | parent=LeftPad08Mesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad08Mesh | type=Object3D | parent=LeftPad08 | c=6 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPad08OrangeBorderBottom | type=Mesh | parent=LeftPad08Mesh | c=0 | pos=(0.000, 0.004, -0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad08OrangeBorderLeft | type=Mesh | parent=LeftPad08Mesh | c=0 | pos=(-0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad08OrangeBorderRight | type=Mesh | parent=LeftPad08Mesh | c=0 | pos=(0.008, 0.004, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPad08OrangeBorderTop | type=Mesh | parent=LeftPad08Mesh | c=0 | pos=(0.000, 0.004, 0.008) | rot=(-1.571, 0.000, 0.000)
LeftPad08Top | type=Mesh | parent=LeftPad08Mesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPadFX1Mode | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.168, 0.060, -0.065) | rot=(0.000, 0.000, 0.000)
LeftPadFX1ModeBezel | type=Mesh | parent=LeftPadFX1Mode | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPadFX1ModeBody | type=Mesh | parent=LeftPadFX1ModeMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPadFX1ModeLabel | type=Mesh | parent=LeftPadFX1ModeMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPadFX1ModeMesh | type=Object3D | parent=LeftPadFX1Mode | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPadFX1ModeTop | type=Mesh | parent=LeftPadFX1ModeMesh | c=0 | pos=(0.000, 0.002, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPADFX1OutlineBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.060, -0.068) | rot=(-1.571, 0.000, 0.000)
LeftPADFX1OutlineLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.177, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftPADFX1OutlineRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.159, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftPADFX1OutlineTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.168, 0.060, -0.062) | rot=(-1.571, 0.000, 0.000)
LeftPadGridBed | type=Mesh | parent=LeftDeck | c=0 | pos=(-0.157, 0.059, -0.100) | rot=(0.000, 0.000, 0.000)
LeftPadGridBedTrim | type=Mesh | parent=Chassis | c=0 | pos=(-0.157, 0.059, -0.100) | rot=(0.000, 0.000, 0.000)
LeftPlayPause | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.218, 0.060, -0.107) | rot=(0.000, 0.000, 0.000)
LeftPlayPauseBezel | type=Mesh | parent=LeftPlayPause | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPlayPauseBody | type=Mesh | parent=LeftPlayPauseMesh | c=0 | pos=(0.000, 0.002, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPlayPauseLabel | type=Mesh | parent=LeftPlayPauseMesh | c=0 | pos=(0.000, 0.005, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftPlayPauseMesh | type=Object3D | parent=LeftPlayPause | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftPlayPauseTop | type=Mesh | parent=LeftPlayPauseMesh | c=0 | pos=(0.000, 0.004, 0.000) | rot=(0.000, 0.000, 0.000)
LeftSamplerMode | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.124, 0.060, -0.065) | rot=(0.000, 0.000, 0.000)
LeftSamplerModeBezel | type=Mesh | parent=LeftSamplerMode | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftSamplerModeBody | type=Mesh | parent=LeftSamplerModeMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
LeftSamplerModeLabel | type=Mesh | parent=LeftSamplerModeMesh | c=0 | pos=(0.000, 0.003, 0.000) | rot=(-1.571, 0.000, 0.000)
LeftSamplerModeMesh | type=Object3D | parent=LeftSamplerMode | c=3 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftSamplerModeTop | type=Mesh | parent=LeftSamplerModeMesh | c=0 | pos=(0.000, 0.002, 0.000) | rot=(0.000, 0.000, 0.000)
LeftSAMPLEROutlineBottom | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.060, -0.068) | rot=(-1.571, 0.000, 0.000)
LeftSAMPLEROutlineLeft | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.133, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftSAMPLEROutlineRight | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.115, 0.060, -0.065) | rot=(-1.571, 0.000, 0.000)
LeftSAMPLEROutlineTop | type=Mesh | parent=FidelitySurfaceDetails | c=0 | pos=(-0.124, 0.060, -0.062) | rot=(-1.571, 0.000, 0.000)
LeftShift | type=Object3D | parent=LeftDeck | c=2 | pos=(-0.218, 0.060, -0.050) | rot=(0.000, 0.000, 0.000)
LeftShiftBezel | type=Mesh | parent=LeftShift | c=0 | pos=(0.000, 0.000, 0.000) | rot=(0.000, 0.000, 0.000)
LeftShiftBody | type=Mesh | parent=LeftShiftMesh | c=0 | pos=(0.000, 0.001, 0.000) | rot=(0.000, 0.000, 0.000)
